Problem:    pfsp
Rows:       36061
Columns:    2371 (1770 integer, 1770 binary)
Non-zeros:  107461
Status:     INTEGER UNDEFINED
Objective:  makespan = 0 (MINimum)

   No.   Row name        Activity     Lower bound   Upper bound
------ ------------    ------------- ------------- -------------
     1 makespan                    0                             
  2612 rest3[21,12,1]
                                   0            65               
  2613 rest3[21,12,2]
                                   0            76               
  2614 rest3[21,12,3]
                                   0            11               
  2615 rest3[21,12,4]
                                   0            47               
  2616 rest3[21,12,5]
                                   0            77               
  2617 rest3[21,12,6]
                                   0             1               
  2618 rest3[21,12,7]
                                   0            28               
  2619 rest3[21,12,8]
                                   0            51               
  2620 rest3[21,12,9]
                                   0            66               
  2621 rest3[21,12,10]
                                   0            20               
  2622 rest3[21,13,1]
                                   0            65               
  2623 rest3[21,13,2]
                                   0            76               
  2624 rest3[21,13,3]
                                   0            11               
  2625 rest3[21,13,4]
                                   0            47               
  2626 rest3[21,13,5]
                                   0            77               
  2627 rest3[21,13,6]
                                   0             1               
  2628 rest3[21,13,7]
                                   0            28               
  2629 rest3[21,13,8]
                                   0            51               
  2630 rest3[21,13,9]
                                   0            66               
  2631 rest3[21,13,10]
                                   0            20               
  2632 rest3[21,14,1]
                                   0            65               
  2633 rest3[21,14,2]
                                   0            76               
  2634 rest3[21,14,3]
                                   0            11               
  2635 rest3[21,14,4]
                                   0            47               
  2636 rest3[21,14,5]
                                   0            77               
  2637 rest3[21,14,6]
                                   0             1               
  2638 rest3[21,14,7]
                                   0            28               
  2639 rest3[21,14,8]
                                   0            51               
  2640 rest3[21,14,9]
                                   0            66               
  2641 rest3[21,14,10]
                                   0            20               
  2642 rest3[21,15,1]
                                   0            65               
  2643 rest3[21,15,2]
                                   0            76               
  2644 rest3[21,15,3]
                                   0            11               
  2645 rest3[21,15,4]
                                   0            47               
  2646 rest3[21,15,5]
                                   0            77               
  2647 rest3[21,15,6]
                                   0             1               
  2648 rest3[21,15,7]
                                   0            28               
  2649 rest3[21,15,8]
                                   0            51               
  2650 rest3[21,15,9]
                                   0            66               
  2651 rest3[21,15,10]
                                   0            20               
  2652 rest3[21,16,1]
                                   0            65               
  2653 rest3[21,16,2]
                                   0            76               
  2654 rest3[21,16,3]
                                   0            11               
  2655 rest3[21,16,4]
                                   0            47               
  2656 rest3[21,16,5]
                                   0            77               
  2657 rest3[21,16,6]
                                   0             1               
  2658 rest3[21,16,7]
                                   0            28               
  2659 rest3[21,16,8]
                                   0            51               
  2660 rest3[21,16,9]
                                   0            66               
  2661 rest3[21,16,10]
                                   0            20               
  2662 rest3[21,17,1]
                                   0            65               
  2663 rest3[21,17,2]
                                   0            76               
  2664 rest3[21,17,3]
                                   0            11               
  2665 rest3[21,17,4]
                                   0            47               
  2666 rest3[21,17,5]
                                   0            77               
  2667 rest3[21,17,6]
                                   0             1               
  2668 rest3[21,17,7]
                                   0            28               
  2669 rest3[21,17,8]
                                   0            51               
  2670 rest3[21,17,9]
                                   0            66               
  2671 rest3[21,17,10]
                                   0            20               
  2672 rest3[21,18,1]
                                   0            65               
  2673 rest3[21,18,2]
                                   0            76               
  2674 rest3[21,18,3]
                                   0            11               
  2675 rest3[21,18,4]
                                   0            47               
  2676 rest3[21,18,5]
                                   0            77               
  2677 rest3[21,18,6]
                                   0             1               
  2678 rest3[21,18,7]
                                   0            28               
  2679 rest3[21,18,8]
                                   0            51               
  2680 rest3[21,18,9]
                                   0            66               
  2681 rest3[21,18,10]
                                   0            20               
  2682 rest3[21,19,1]
                                   0            65               
  2683 rest3[21,19,2]
                                   0            76               
  2684 rest3[21,19,3]
                                   0            11               
  2685 rest3[21,19,4]
                                   0            47               
  2686 rest3[21,19,5]
                                   0            77               
  2687 rest3[21,19,6]
                                   0             1               
  2688 rest3[21,19,7]
                                   0            28               
  2689 rest3[21,19,8]
                                   0            51               
  2690 rest3[21,19,9]
                                   0            66               
  2691 rest3[21,19,10]
                                   0            20               
  2692 rest3[21,20,1]
                                   0            65               
  2693 rest3[21,20,2]
                                   0            76               
  2694 rest3[21,20,3]
                                   0            11               
  2695 rest3[21,20,4]
                                   0            47               
  2696 rest3[21,20,5]
                                   0            77               
  2697 rest3[21,20,6]
                                   0             1               
  2698 rest3[21,20,7]
                                   0            28               
  2699 rest3[21,20,8]
                                   0            51               
  2700 rest3[21,20,9]
                                   0            66               
  2701 rest3[21,20,10]
                                   0            20               
  2702 rest3[22,1,1]
                                   0            88               
  2703 rest3[22,1,2]
                                   0            91               
  2704 rest3[22,1,3]
                                   0            72               
  2705 rest3[22,1,4]
                                   0            10               
  2706 rest3[22,1,5]
                                   0            79               
  2707 rest3[22,1,6]
                                   0            71               
  2708 rest3[22,1,7]
                                   0            51               
  2709 rest3[22,1,8]
                                   0            15               
  2710 rest3[22,1,9]
                                   0            85               
  2711 rest3[22,1,10]
                                   0            61               
  2712 rest3[22,2,1]
                                   0            88               
  2713 rest3[22,2,2]
                                   0            91               
  2714 rest3[22,2,3]
                                   0            72               
  2715 rest3[22,2,4]
                                   0            10               
  2716 rest3[22,2,5]
                                   0            79               
  2717 rest3[22,2,6]
                                   0            71               
  2718 rest3[22,2,7]
                                   0            51               
  2719 rest3[22,2,8]
                                   0            15               
  2720 rest3[22,2,9]
                                   0            85               
  2721 rest3[22,2,10]
                                   0            61               
  2722 rest3[22,3,1]
                                   0            88               
  2723 rest3[22,3,2]
                                   0            91               
  2724 rest3[22,3,3]
                                   0            72               
  2725 rest3[22,3,4]
                                   0            10               
  2726 rest3[22,3,5]
                                   0            79               
  2727 rest3[22,3,6]
                                   0            71               
  2728 rest3[22,3,7]
                                   0            51               
  2729 rest3[22,3,8]
                                   0            15               
  2730 rest3[22,3,9]
                                   0            85               
  2731 rest3[22,3,10]
                                   0            61               
  2732 rest3[22,4,1]
                                   0            88               
  2733 rest3[22,4,2]
                                   0            91               
  2734 rest3[22,4,3]
                                   0            72               
  2735 rest3[22,4,4]
                                   0            10               
  2736 rest3[22,4,5]
                                   0            79               
  2737 rest3[22,4,6]
                                   0            71               
  2738 rest3[22,4,7]
                                   0            51               
  2739 rest3[22,4,8]
                                   0            15               
  2740 rest3[22,4,9]
                                   0            85               
  2741 rest3[22,4,10]
                                   0            61               
  2742 rest3[22,5,1]
                                   0            88               
  2743 rest3[22,5,2]
                                   0            91               
  2744 rest3[22,5,3]
                                   0            72               
  2745 rest3[22,5,4]
                                   0            10               
  2746 rest3[22,5,5]
                                   0            79               
  2747 rest3[22,5,6]
                                   0            71               
  2748 rest3[22,5,7]
                                   0            51               
  2749 rest3[22,5,8]
                                   0            15               
  2750 rest3[22,5,9]
                                   0            85               
  2751 rest3[22,5,10]
                                   0            61               
  2752 rest3[22,6,1]
                                   0            88               
  2753 rest3[22,6,2]
                                   0            91               
  2754 rest3[22,6,3]
                                   0            72               
  2755 rest3[22,6,4]
                                   0            10               
  2756 rest3[22,6,5]
                                   0            79               
  2757 rest3[22,6,6]
                                   0            71               
  2758 rest3[22,6,7]
                                   0            51               
  2759 rest3[22,6,8]
                                   0            15               
  2760 rest3[22,6,9]
                                   0            85               
  2761 rest3[22,6,10]
                                   0            61               
  2762 rest3[22,7,1]
                                   0            88               
  2763 rest3[22,7,2]
                                   0            91               
  2764 rest3[22,7,3]
                                   0            72               
  2765 rest3[22,7,4]
                                   0            10               
  2766 rest3[22,7,5]
                                   0            79               
  2767 rest3[22,7,6]
                                   0            71               
  2768 rest3[22,7,7]
                                   0            51               
  2769 rest3[22,7,8]
                                   0            15               
  2770 rest3[22,7,9]
                                   0            85               
  2771 rest3[22,7,10]
                                   0            61               
  2772 rest3[22,8,1]
                                   0            88               
  2773 rest3[22,8,2]
                                   0            91               
  2774 rest3[22,8,3]
                                   0            72               
  2775 rest3[22,8,4]
                                   0            10               
  2776 rest3[22,8,5]
                                   0            79               
  2777 rest3[22,8,6]
                                   0            71               
  2778 rest3[22,8,7]
                                   0            51               
  2779 rest3[22,8,8]
                                   0            15               
  2780 rest3[22,8,9]
                                   0            85               
  2781 rest3[22,8,10]
                                   0            61               
  2782 rest3[22,9,1]
                                   0            88               
  2783 rest3[22,9,2]
                                   0            91               
  2784 rest3[22,9,3]
                                   0            72               
  2785 rest3[22,9,4]
                                   0            10               
  2786 rest3[22,9,5]
                                   0            79               
  2787 rest3[22,9,6]
                                   0            71               
  2788 rest3[22,9,7]
                                   0            51               
  2789 rest3[22,9,8]
                                   0            15               
  2790 rest3[22,9,9]
                                   0            85               
  2791 rest3[22,9,10]
                                   0            61               
  2792 rest3[22,10,1]
                                   0            88               
  2793 rest3[22,10,2]
                                   0            91               
  2794 rest3[22,10,3]
                                   0            72               
  2795 rest3[22,10,4]
                                   0            10               
  2796 rest3[22,10,5]
                                   0            79               
  2797 rest3[22,10,6]
                                   0            71               
  2798 rest3[22,10,7]
                                   0            51               
  2799 rest3[22,10,8]
                                   0            15               
  2800 rest3[22,10,9]
                                   0            85               
  2801 rest3[22,10,10]
                                   0            61               
  2802 rest3[22,11,1]
                                   0            88               
  2803 rest3[22,11,2]
                                   0            91               
  2804 rest3[22,11,3]
                                   0            72               
  2805 rest3[22,11,4]
                                   0            10               
  2806 rest3[22,11,5]
                                   0            79               
  2807 rest3[22,11,6]
                                   0            71               
  2808 rest3[22,11,7]
                                   0            51               
  2809 rest3[22,11,8]
                                   0            15               
  2810 rest3[22,11,9]
                                   0            85               
  2811 rest3[22,11,10]
                                   0            61               
  2812 rest3[22,12,1]
                                   0            88               
  2813 rest3[22,12,2]
                                   0            91               
  2814 rest3[22,12,3]
                                   0            72               
  2815 rest3[22,12,4]
                                   0            10               
  2816 rest3[22,12,5]
                                   0            79               
  2817 rest3[22,12,6]
                                   0            71               
  2818 rest3[22,12,7]
                                   0            51               
  2819 rest3[22,12,8]
                                   0            15               
  2820 rest3[22,12,9]
                                   0            85               
  2821 rest3[22,12,10]
                                   0            61               
  2822 rest3[22,13,1]
                                   0            88               
  2823 rest3[22,13,2]
                                   0            91               
  2824 rest3[22,13,3]
                                   0            72               
  2825 rest3[22,13,4]
                                   0            10               
  2826 rest3[22,13,5]
                                   0            79               
  2827 rest3[22,13,6]
                                   0            71               
  2828 rest3[22,13,7]
                                   0            51               
  2829 rest3[22,13,8]
                                   0            15               
  2830 rest3[22,13,9]
                                   0            85               
  2831 rest3[22,13,10]
                                   0            61               
  2832 rest3[22,14,1]
                                   0            88               
  2833 rest3[22,14,2]
                                   0            91               
  2834 rest3[22,14,3]
                                   0            72               
  2835 rest3[22,14,4]
                                   0            10               
  2836 rest3[22,14,5]
                                   0            79               
  2837 rest3[22,14,6]
                                   0            71               
  2838 rest3[22,14,7]
                                   0            51               
  2839 rest3[22,14,8]
                                   0            15               
  2840 rest3[22,14,9]
                                   0            85               
  2841 rest3[22,14,10]
                                   0            61               
  2842 rest3[22,15,1]
                                   0            88               
  2843 rest3[22,15,2]
                                   0            91               
  2844 rest3[22,15,3]
                                   0            72               
  2845 rest3[22,15,4]
                                   0            10               
  2846 rest3[22,15,5]
                                   0            79               
  2847 rest3[22,15,6]
                                   0            71               
  2848 rest3[22,15,7]
                                   0            51               
  2849 rest3[22,15,8]
                                   0            15               
  2850 rest3[22,15,9]
                                   0            85               
  2851 rest3[22,15,10]
                                   0            61               
  2852 rest3[22,16,1]
                                   0            88               
  2853 rest3[22,16,2]
                                   0            91               
  2854 rest3[22,16,3]
                                   0            72               
  2855 rest3[22,16,4]
                                   0            10               
  2856 rest3[22,16,5]
                                   0            79               
  2857 rest3[22,16,6]
                                   0            71               
  2858 rest3[22,16,7]
                                   0            51               
  2859 rest3[22,16,8]
                                   0            15               
  2860 rest3[22,16,9]
                                   0            85               
  2861 rest3[22,16,10]
                                   0            61               
  2862 rest3[22,17,1]
                                   0            88               
  2863 rest3[22,17,2]
                                   0            91               
  2864 rest3[22,17,3]
                                   0            72               
  2865 rest3[22,17,4]
                                   0            10               
  2866 rest3[22,17,5]
                                   0            79               
  2867 rest3[22,17,6]
                                   0            71               
  2868 rest3[22,17,7]
                                   0            51               
  2869 rest3[22,17,8]
                                   0            15               
  2870 rest3[22,17,9]
                                   0            85               
  2871 rest3[22,17,10]
                                   0            61               
  2872 rest3[22,18,1]
                                   0            88               
  2873 rest3[22,18,2]
                                   0            91               
  2874 rest3[22,18,3]
                                   0            72               
  2875 rest3[22,18,4]
                                   0            10               
  2876 rest3[22,18,5]
                                   0            79               
  2877 rest3[22,18,6]
                                   0            71               
  2878 rest3[22,18,7]
                                   0            51               
  2879 rest3[22,18,8]
                                   0            15               
  2880 rest3[22,18,9]
                                   0            85               
  2881 rest3[22,18,10]
                                   0            61               
  2882 rest3[22,19,1]
                                   0            88               
  2883 rest3[22,19,2]
                                   0            91               
  2884 rest3[22,19,3]
                                   0            72               
  2885 rest3[22,19,4]
                                   0            10               
  2886 rest3[22,19,5]
                                   0            79               
  2887 rest3[22,19,6]
                                   0            71               
  2888 rest3[22,19,7]
                                   0            51               
  2889 rest3[22,19,8]
                                   0            15               
  2890 rest3[22,19,9]
                                   0            85               
  2891 rest3[22,19,10]
                                   0            61               
  2892 rest3[22,20,1]
                                   0            88               
  2893 rest3[22,20,2]
                                   0            91               
  2894 rest3[22,20,3]
                                   0            72               
  2895 rest3[22,20,4]
                                   0            10               
  2896 rest3[22,20,5]
                                   0            79               
  2897 rest3[22,20,6]
                                   0            71               
  2898 rest3[22,20,7]
                                   0            51               
  2899 rest3[22,20,8]
                                   0            15               
  2900 rest3[22,20,9]
                                   0            85               
  2901 rest3[22,20,10]
                                   0            61               
  2902 rest3[22,21,1]
                                   0            88               
  2903 rest3[22,21,2]
                                   0            91               
  2904 rest3[22,21,3]
                                   0            72               
  2905 rest3[22,21,4]
                                   0            10               
  2906 rest3[22,21,5]
                                   0            79               
  2907 rest3[22,21,6]
                                   0            71               
  2908 rest3[22,21,7]
                                   0            51               
  2909 rest3[22,21,8]
                                   0            15               
  2910 rest3[22,21,9]
                                   0            85               
  2911 rest3[22,21,10]
                                   0            61               
  2912 rest3[23,1,1]
                                   0            34               
  2913 rest3[23,1,2]
                                   0            27               
  2914 rest3[23,1,3]
                                   0            62               
  2915 rest3[23,1,4]
                                   0            35               
  2916 rest3[23,1,5]
                                   0            45               
  2917 rest3[23,1,6]
                                   0            81               
  2918 rest3[23,1,7]
                                   0            72               
  2919 rest3[23,1,8]
                                   0            60               
  2920 rest3[23,1,9]
                                   0            69               
  2921 rest3[23,1,10]
                                   0            60               
  2922 rest3[23,2,1]
                                   0            34               
  2923 rest3[23,2,2]
                                   0            27               
  2924 rest3[23,2,3]
                                   0            62               
  2925 rest3[23,2,4]
                                   0            35               
  2926 rest3[23,2,5]
                                   0            45               
  2927 rest3[23,2,6]
                                   0            81               
  2928 rest3[23,2,7]
                                   0            72               
  2929 rest3[23,2,8]
                                   0            60               
  2930 rest3[23,2,9]
                                   0            69               
  2931 rest3[23,2,10]
                                   0            60               
  2932 rest3[23,3,1]
                                   0            34               
  2933 rest3[23,3,2]
                                   0            27               
  2934 rest3[23,3,3]
                                   0            62               
  2935 rest3[23,3,4]
                                   0            35               
  2936 rest3[23,3,5]
                                   0            45               
  2937 rest3[23,3,6]
                                   0            81               
  2938 rest3[23,3,7]
                                   0            72               
  2939 rest3[23,3,8]
                                   0            60               
  2940 rest3[23,3,9]
                                   0            69               
  2941 rest3[23,3,10]
                                   0            60               
  2942 rest3[23,4,1]
                                   0            34               
  2943 rest3[23,4,2]
                                   0            27               
  2944 rest3[23,4,3]
                                   0            62               
  2945 rest3[23,4,4]
                                   0            35               
  2946 rest3[23,4,5]
                                   0            45               
  2947 rest3[23,4,6]
                                   0            81               
  2948 rest3[23,4,7]
                                   0            72               
  2949 rest3[23,4,8]
                                   0            60               
  2950 rest3[23,4,9]
                                   0            69               
  2951 rest3[23,4,10]
                                   0            60               
  2952 rest3[23,5,1]
                                   0            34               
  2953 rest3[23,5,2]
                                   0            27               
  2954 rest3[23,5,3]
                                   0            62               
  2955 rest3[23,5,4]
                                   0            35               
  2956 rest3[23,5,5]
                                   0            45               
  2957 rest3[23,5,6]
                                   0            81               
  2958 rest3[23,5,7]
                                   0            72               
  2959 rest3[23,5,8]
                                   0            60               
  2960 rest3[23,5,9]
                                   0            69               
  2961 rest3[23,5,10]
                                   0            60               
  2962 rest3[23,6,1]
                                   0            34               
  2963 rest3[23,6,2]
                                   0            27               
  2964 rest3[23,6,3]
                                   0            62               
  2965 rest3[23,6,4]
                                   0            35               
  2966 rest3[23,6,5]
                                   0            45               
  2967 rest3[23,6,6]
                                   0            81               
  2968 rest3[23,6,7]
                                   0            72               
  2969 rest3[23,6,8]
                                   0            60               
  2970 rest3[23,6,9]
                                   0            69               
  2971 rest3[23,6,10]
                                   0            60               
  2972 rest3[23,7,1]
                                   0            34               
  2973 rest3[23,7,2]
                                   0            27               
  2974 rest3[23,7,3]
                                   0            62               
  2975 rest3[23,7,4]
                                   0            35               
  2976 rest3[23,7,5]
                                   0            45               
  2977 rest3[23,7,6]
                                   0            81               
  2978 rest3[23,7,7]
                                   0            72               
  2979 rest3[23,7,8]
                                   0            60               
  2980 rest3[23,7,9]
                                   0            69               
  2981 rest3[23,7,10]
                                   0            60               
  2982 rest3[23,8,1]
                                   0            34               
  2983 rest3[23,8,2]
                                   0            27               
  2984 rest3[23,8,3]
                                   0            62               
  2985 rest3[23,8,4]
                                   0            35               
  2986 rest3[23,8,5]
                                   0            45               
  2987 rest3[23,8,6]
                                   0            81               
  2988 rest3[23,8,7]
                                   0            72               
  2989 rest3[23,8,8]
                                   0            60               
  2990 rest3[23,8,9]
                                   0            69               
  2991 rest3[23,8,10]
                                   0            60               
  2992 rest3[23,9,1]
                                   0            34               
  2993 rest3[23,9,2]
                                   0            27               
  2994 rest3[23,9,3]
                                   0            62               
  2995 rest3[23,9,4]
                                   0            35               
  2996 rest3[23,9,5]
                                   0            45               
  2997 rest3[23,9,6]
                                   0            81               
  2998 rest3[23,9,7]
                                   0            72               
  2999 rest3[23,9,8]
                                   0            60               
  3000 rest3[23,9,9]
                                   0            69               
  3001 rest3[23,9,10]
                                   0            60               
  3002 rest3[23,10,1]
                                   0            34               
  3003 rest3[23,10,2]
                                   0            27               
  3004 rest3[23,10,3]
                                   0            62               
  3005 rest3[23,10,4]
                                   0            35               
  3006 rest3[23,10,5]
                                   0            45               
  3007 rest3[23,10,6]
                                   0            81               
  3008 rest3[23,10,7]
                                   0            72               
  3009 rest3[23,10,8]
                                   0            60               
  3010 rest3[23,10,9]
                                   0            69               
  3011 rest3[23,10,10]
                                   0            60               
  3012 rest3[23,11,1]
                                   0            34               
  3013 rest3[23,11,2]
                                   0            27               
  3014 rest3[23,11,3]
                                   0            62               
  3015 rest3[23,11,4]
                                   0            35               
  3016 rest3[23,11,5]
                                   0            45               
  3017 rest3[23,11,6]
                                   0            81               
  3018 rest3[23,11,7]
                                   0            72               
  3019 rest3[23,11,8]
                                   0            60               
  3020 rest3[23,11,9]
                                   0            69               
  3021 rest3[23,11,10]
                                   0            60               
  3022 rest3[23,12,1]
                                   0            34               
  3023 rest3[23,12,2]
                                   0            27               
  3024 rest3[23,12,3]
                                   0            62               
  3025 rest3[23,12,4]
                                   0            35               
  3026 rest3[23,12,5]
                                   0            45               
  3027 rest3[23,12,6]
                                   0            81               
  3028 rest3[23,12,7]
                                   0            72               
  3029 rest3[23,12,8]
                                   0            60               
  3030 rest3[23,12,9]
                                   0            69               
  3031 rest3[23,12,10]
                                   0            60               
  3032 rest3[23,13,1]
                                   0            34               
  3033 rest3[23,13,2]
                                   0            27               
  3034 rest3[23,13,3]
                                   0            62               
  3035 rest3[23,13,4]
                                   0            35               
  3036 rest3[23,13,5]
                                   0            45               
  3037 rest3[23,13,6]
                                   0            81               
  3038 rest3[23,13,7]
                                   0            72               
  3039 rest3[23,13,8]
                                   0            60               
  3040 rest3[23,13,9]
                                   0            69               
  3041 rest3[23,13,10]
                                   0            60               
  3042 rest3[23,14,1]
                                   0            34               
  3043 rest3[23,14,2]
                                   0            27               
  3044 rest3[23,14,3]
                                   0            62               
  3045 rest3[23,14,4]
                                   0            35               
  3046 rest3[23,14,5]
                                   0            45               
  3047 rest3[23,14,6]
                                   0            81               
  3048 rest3[23,14,7]
                                   0            72               
  3049 rest3[23,14,8]
                                   0            60               
  3050 rest3[23,14,9]
                                   0            69               
  3051 rest3[23,14,10]
                                   0            60               
  3052 rest3[23,15,1]
                                   0            34               
  3053 rest3[23,15,2]
                                   0            27               
  3054 rest3[23,15,3]
                                   0            62               
  3055 rest3[23,15,4]
                                   0            35               
  3056 rest3[23,15,5]
                                   0            45               
  3057 rest3[23,15,6]
                                   0            81               
  3058 rest3[23,15,7]
                                   0            72               
  3059 rest3[23,15,8]
                                   0            60               
  3060 rest3[23,15,9]
                                   0            69               
  3061 rest3[23,15,10]
                                   0            60               
  3062 rest3[23,16,1]
                                   0            34               
  3063 rest3[23,16,2]
                                   0            27               
  3064 rest3[23,16,3]
                                   0            62               
  3065 rest3[23,16,4]
                                   0            35               
  3066 rest3[23,16,5]
                                   0            45               
  3067 rest3[23,16,6]
                                   0            81               
  3068 rest3[23,16,7]
                                   0            72               
  3069 rest3[23,16,8]
                                   0            60               
  3070 rest3[23,16,9]
                                   0            69               
  3071 rest3[23,16,10]
                                   0            60               
  3072 rest3[23,17,1]
                                   0            34               
  3073 rest3[23,17,2]
                                   0            27               
  3074 rest3[23,17,3]
                                   0            62               
  3075 rest3[23,17,4]
                                   0            35               
  3076 rest3[23,17,5]
                                   0            45               
  3077 rest3[23,17,6]
                                   0            81               
  3078 rest3[23,17,7]
                                   0            72               
  3079 rest3[23,17,8]
                                   0            60               
  3080 rest3[23,17,9]
                                   0            69               
  3081 rest3[23,17,10]
                                   0            60               
  3082 rest3[23,18,1]
                                   0            34               
  3083 rest3[23,18,2]
                                   0            27               
  3084 rest3[23,18,3]
                                   0            62               
  3085 rest3[23,18,4]
                                   0            35               
  3086 rest3[23,18,5]
                                   0            45               
  3087 rest3[23,18,6]
                                   0            81               
  3088 rest3[23,18,7]
                                   0            72               
  3089 rest3[23,18,8]
                                   0            60               
  3090 rest3[23,18,9]
                                   0            69               
  3091 rest3[23,18,10]
                                   0            60               
  3092 rest3[23,19,1]
                                   0            34               
  3093 rest3[23,19,2]
                                   0            27               
  3094 rest3[23,19,3]
                                   0            62               
  3095 rest3[23,19,4]
                                   0            35               
  3096 rest3[23,19,5]
                                   0            45               
  3097 rest3[23,19,6]
                                   0            81               
  3098 rest3[23,19,7]
                                   0            72               
  3099 rest3[23,19,8]
                                   0            60               
  3100 rest3[23,19,9]
                                   0            69               
  3101 rest3[23,19,10]
                                   0            60               
  3102 rest3[23,20,1]
                                   0            34               
  3103 rest3[23,20,2]
                                   0            27               
  3104 rest3[23,20,3]
                                   0            62               
  3105 rest3[23,20,4]
                                   0            35               
  3106 rest3[23,20,5]
                                   0            45               
  3107 rest3[23,20,6]
                                   0            81               
  3108 rest3[23,20,7]
                                   0            72               
  3109 rest3[23,20,8]
                                   0            60               
  3110 rest3[23,20,9]
                                   0            69               
  3111 rest3[23,20,10]
                                   0            60               
  3112 rest3[23,21,1]
                                   0            34               
  3113 rest3[23,21,2]
                                   0            27               
  3114 rest3[23,21,3]
                                   0            62               
  3115 rest3[23,21,4]
                                   0            35               
  3116 rest3[23,21,5]
                                   0            45               
  3117 rest3[23,21,6]
                                   0            81               
  3118 rest3[23,21,7]
                                   0            72               
  3119 rest3[23,21,8]
                                   0            60               
  3120 rest3[23,21,9]
                                   0            69               
  3121 rest3[23,21,10]
                                   0            60               
  3122 rest3[23,22,1]
                                   0            34               
  3123 rest3[23,22,2]
                                   0            27               
  3124 rest3[23,22,3]
                                   0            62               
